CollectionSurveyKey,CollectionUnitKey,ScbId,VeNr,CUParentStatusCode,CUStatusCode,IndustryCode,PopulationSize,SampleSize,Stratum,AnnualTurnoverTotal,AnnualTurnoverDomestic,AnnualInventories,Netto,IndHandTj,SampleOccasion,Bgrupp
3,3561325,S140007697,1997634,00,001,10112,45,44,100000003,266606.3430450770,251417.3430450770,,0,0,2023,10000
3,3561326,S140007811,2022028,00,001,10612,129,57,100000002,178252.7531172360,178175.7531172360,,0,0,2023,10000
3,3561327,S140007730,2023208,00,001,10130,45,44,100000003,336931.0133340330,292939.0133340330,,0,0,2023,10000
3,3561328,S150001660,2055549,00,001,10611,203,21,100000001,34272.0562858902,34272.0562858902,,0,0,2023,10000
3,3561329,S213000165,2107175,00,001,10112,129,57,100000002,76043.5708184099,76043.5708184099,,0,0,2023,10000
3,3561330,S140007724,2131100,00,001,10130,45,44,100000003,319851.6603218550,319851.6603218550,,0,0,2023,10000
3,3561331,S203000115,2155968,00,001,10722,129,57,100000002,92756.4188730554,90828.4188730554,,0,0,2023,10000
3,3561332,S140007841,2202349,00,001,10722,129,57,100000002,78223.0475707969,35406.0475707969,,0,0,2023,10000
3,3561333,S140007791,2260321,00,001,10519,23,23,100000006,22171145.8120241000,21265668.8120241000,,0,1,2023,10000
3,3561334,S140007793,2326577,00,001,10519,23,23,100000006,3106472.3073307600,3048509.3073307600,,0,1,2023,10000
3,3561335,S140007689,2361574,00,001,10112,23,23,100000006,7278095.2659510000,6912997.2659510000,,0,1,2023,10000
3,3561336,S140007814,2365146,00,001,10620,29,29,100000004,1079600.8312975600,552415.8312975660,,0,0,2023,10000
3,3561337,S140007942,2378941,00,001,10910,29,29,100000004,1070792.3249354800,1070775.3249354800,,0,0,2023,10000
3,3561338,S140007795,2390029,00,001,10519,23,23,100000006,2198940.9849408200,2196626.9849408200,,0,0,2023,10000
3,3561339,S140007794,2434116,00,001,10519,23,23,100000006,2079677.7552858100,2058704.7552858100,,0,1,2023,10000
3,3561340,S140007780,3046547,00,001,10390,45,44,100000003,645423.2151697480,493408.2151697480,,0,0,2023,10000
3,3561341,S140007900,3344751,00,001,10822,29,29,100000004,892997.1087954930,749898.1087954930,,0,0,2023,10000
3,3561342,S233000127,7143985,00,001,10120,203,21,100000001,67110.5939647932,64008.5939647932,,0,0,2023,10000
3,3561343,S233000129,7766090,00,001,10320,203,21,100000001,32323.5086019576,26679.5086019576,,0,0,2023,10000
3,3561344,S140007940,8196891,00,001,10910,23,23,100000006,2420711.9535201200,2420711.9535201200,,0,0,2023,10000
3,3561345,S140007766,8197238,00,001,10390,1,1,100000008,6162109.7956696300,5221234.7956696300,,0,1,2023,10000
3,3561346,S140007902,8200172,00,001,10822,45,44,100000003,350699.2565705910,1122.2565705918,,0,0,2023,10000
3,3561347,S233000136,8422859,00,001,10130,203,21,100000001,47296.0365487274,47296.0365487274,,0,0,2023,10000
3,3561348,S140007715,8555526,00,001,10112,29,29,100000004,708663.1478607210,708558.1478607210,,0,0,2023,10000
3,3561349,S233000137,8559957,00,001,10511,129,57,100000002,78420.9166833219,62112.9166833220,,0,0,2023,10000
3,3561350,S140007901,8626491,00,001,10822,45,44,100000003,594707.3673878260,567383.3673878260,,0,0,2023,10000
3,3561351,S233000141,9175803,00,001,10130,203,21,100000001,56512.3653556630,53233.3653556630,,0,0,2023,10000
3,3561352,S140007688,9231952,00,001,10112,23,23,100000006,8313528.2209901000,7985994.2209901000,,0,1,2023,10000
3,3561353,S140007816,9295262,00,001,10710,23,23,100000006,4372296.1189750100,3272815.1189750100,,0,0,2023,10000
3,3561354,S140007733,9455296,00,001,10130,129,57,100000002,117578.8127461810,117578.8127461810,,0,0,2023,10000
3,3561355,S140007813,9889429,00,001,10620,45,44,100000003,599800.6198985580,360022.6198985580,,0,0,2023,10000
3,3561356,S160004167,10174993,00,001,10130,29,29,100000004,1086520.8425429200,1083118.8425429200,,0,0,2023,10000
3,3561357,S140007714,10251379,00,001,10130,45,44,100000003,444586.3805279570,441201.3805279570,,0,0,2023,10000
3,3561358,S213000192,10338739,00,001,10850,45,44,100000003,298735.3111189070,289051.3111189070,,0,0,2023,10000
3,3561359,S140007939,10583847,00,001,10910,23,23,100000006,5309792.2539322900,5309792.2539322900,,0,0,2023,10000
3,3561360,S140007778,10683829,00,001,10390,45,44,100000003,368980.7062953200,368980.7062953200,,0,0,2023,10000
3,3561361,S233000153,10829943,00,001,10710,129,57,100000002,82350.7630255038,75668.7630255038,,0,0,2023,10000
3,3561362,S150001698,11207941,00,001,10710,129,57,100000002,214620.3285023710,193499.3285023710,,0,0,2023,10000
3,3561363,S233000154,11254398,00,001,10120,129,57,100000002,76739.2722581261,74912.2722581261,,0,0,2023,10000
3,3561364,S140007713,11318748,00,001,10130,23,23,100000006,3541293.7398242500,3303116.7398242500,,0,1,2023,10000
3,3561365,S193000102,11392966,00,001,10822,203,21,100000001,72261.8942321110,53790.8942321110,,0,0,2023,10000
3,3561366,S140007703,11622891,00,001,10112,129,57,100000002,105932.3023356060,103433.3023356060,,0,0,2023,10000
3,3561367,S140007725,11681780,00,001,10130,129,57,100000002,221009.9665875020,220819.9665875020,,0,0,2023,10000
3,3561368,S213000203,11761202,00,001,10200,129,57,100000002,139819.7603382200,139819.7603382200,,0,0,2023,10000
3,3561369,S140007690,11869112,00,001,10112,23,23,100000006,2884407.7248463300,2884300.7248463300,,0,0,2023,10000
3,3561370,S233000171,13601570,00,001,10200,203,21,100000001,60849.7378782007,55933.7378782007,,0,0,2023,10000
3,3561371,S140007781,13696422,00,001,10390,129,57,100000002,161341.0670164130,158604.0670164130,,0,0,2023,10000
3,3561372,S140007925,13937511,00,001,10860,29,29,100000004,1676428.0401203200,908741.0401203270,,0,0,2023,10000
3,3561373,S140007757,14360762,00,001,10200,129,57,100000002,228271.1584858860,217284.1584858860,,0,0,2023,10000
3,3561374,S150001715,14716336,00,001,10112,29,29,100000004,1741913.9769764200,1725857.9769764200,,0,0,2023,10000
3,3561375,S213000219,15102882,00,001,10130,129,57,100000002,115644.8788681260,115644.8788681260,,0,0,2023,10000
3,3561376,S140007767,15430515,00,001,10310,29,29,100000004,1474538.3752361400,921404.3752361440,,0,0,2023,10000
3,3561377,S150001721,15586563,00,001,10130,129,57,100000002,102334.5582594870,96204.5582594874,,0,0,2023,10000
3,3561378,S170004122,15692676,00,001,10112,129,57,100000002,79421.9614311959,79421.9614311959,,0,0,2023,10000
3,3561379,S193000129,15995665,00,001,10890,129,57,100000002,78094.0620219538,20134.0620219538,,0,0,2023,10000
3,3561380,S233000194,16751919,00,001,10390,29,29,100000004,813827.2603302080,571448.2603302080,,0,0,2023,10000
3,3561381,S213000230,17185430,00,001,10850,129,57,100000002,196160.7500738570,1126.7500738569,,0,0,2023,10000
3,3561382,S140007771,17613936,00,001,10320,29,29,100000004,726175.4970885490,720141.4970885490,,0,0,2023,10000
3,3561383,S140007679,17618422,00,001,10112,29,29,100000004,901826.5410673920,875032.5410673920,,0,0,2023,10000
3,3561384,S193000137,18478065,00,001,10390,129,57,100000002,128846.1187458150,103119.1187458150,,0,0,2023,10000
3,3561385,S193000140,19298553,00,001,10850,129,57,100000002,207884.7899207860,175780.7899207860,,0,0,2023,10000
3,3561386,S180005164,19749662,00,001,10890,129,57,100000002,123208.9982853450,123169.9982853450,,0,0,2023,10000
3,3561387,S140007789,20510400,00,001,10511,29,29,100000004,837585.0770356430,803417.0770356430,,0,0,2023,10000
3,3561388,S233000215,20570461,00,001,10519,23,23,100000006,2658741.2280659600,2369827.2280659600,,0,0,2023,10000
3,3561389,S223000644,20779617,00,001,10710,45,44,100000003,299611.3708367790,240825.3708367790,,0,0,2023,10000
3,3561390,S140007891,21308572,00,001,10722,23,23,100000006,2049534.8240972700,1976644.8240972700,,0,1,2023,10000
3,3561391,S233000233,22552293,00,001,10890,203,21,100000001,32772.8191923239,32479.8191923239,,0,0,2023,10000
3,3561392,S193000160,22738173,00,001,10420,29,29,100000004,861859.8320658390,818451.8320658390,,0,0,2023,10000
3,3561393,S203000195,23502545,00,001,10850,129,57,100000002,87184.6478207378,87184.6478207378,,0,0,2023,10000
3,3561394,S180005205,24806440,00,001,10830,29,29,100000004,1913534.4623117600,1406204.4623117600,,0,0,2023,10000
3,3561395,S233000277,30792642,00,001,10200,203,21,100000001,40303.2491929259,36619.2491929259,,0,0,2023,10000
3,3561396,S233000286,32166886,00,001,10112,129,57,100000002,130968.7457031360,130968.7457031360,,0,0,2023,10000
3,3561397,S213000319,32245813,00,001,10390,45,44,100000003,563989.9846488540,428754.9846488540,,0,0,2023,10000
3,3561398,S233000294,32964140,00,001,10840,129,57,100000002,84897.4385663167,84897.4385663167,,0,0,2023,10000
3,3561399,S233000302,34470419,00,001,10320,203,21,100000001,33611.9629067118,31340.9629067118,,0,0,2023,10000
3,3561400,S233000304,34646869,00,001,10112,45,44,100000003,327578.4102478110,319314.4102478110,,0,0,2023,10000
3,3561401,S140007960,80903,00,001,11050,11,11,110000006,511706.4888233820,478708.4888233820,,0,0,2023,11000
3,3561402,S140007959,84210,00,001,11050,11,11,110000006,899244.2398890600,2255.2398890599,,0,1,2023,11000
3,3561403,S140007957,87205,00,001,11030,19,9,110000001,243467.5893041250,217063.5893041250,,0,0,2023,11000
3,3561404,S140007950,88815,00,001,11010,11,11,110000006,5907825.8668676400,70963.8668676455,,0,1,2023,11000
3,3561405,S140007956,107037,00,001,11030,11,11,110000006,1031290.8015448900,710279.8015448970,,0,1,2023,11000
3,3561406,S140007958,187864,00,001,11050,11,11,110000006,4504066.9858564300,4370793.9858564300,,0,1,2023,11000
3,3561407,S140007916,322701,00,001,11070,11,11,110000006,656794.0698371630,444294.0698371630,,0,0,2023,11000
3,3561408,S140007966,331637,00,001,11060,11,11,110000006,1073351.3840928300,299611.3840928370,,0,0,2023,11000
3,3561409,S140007968,1457977,00,001,11070,11,11,110000006,1443588.7140598000,394293.7140598020,,0,1,2023,11000
3,3561410,S140007967,1594357,00,001,11070,11,11,110000006,4832170.0549989800,4480043.0549989800,,0,1,2023,11000
3,3561411,S140007955,1639582,00,001,11030,11,11,110000006,1856387.1356117100,812663.1356117130,,0,1,2023,11000
3,3561412,S180005080,2025583,00,001,11050,19,9,110000001,37865.7339191413,37820.7339191413,,0,0,2023,11000
3,3561413,S140007962,8414427,00,001,11050,19,9,110000001,86525.2678077662,85810.2678077662,,0,0,2023,11000
3,3561414,S233000146,9638990,00,001,11070,19,9,110000001,50563.1878312858,50403.1878312858,,0,0,2023,11000
3,3561415,S180005162,19419431,00,001,11050,19,9,110000001,67767.8152358566,64038.8152358566,,0,0,2023,11000
3,3561416,S203000173,19632041,00,001,11050,19,9,110000001,50342.4735029481,45228.4735029481,,0,0,2023,11000
3,3561417,S140009129,1075936,00,001,25620,202,56,255XX0003,90786.6529402060,88386.6529402060,,0,0,2023,255XX
3,3561418,S233000066,1079326,00,001,25999,82,82,255XX0004,211274.8308049320,142476.8308049320,,0,0,2023,255XX
3,3561419,S213000116,1081561,00,001,25999,618,68,255XX0002,65187.0582702577,65148.0582702577,,0,0,2023,255XX
3,3561420,S193000055,1092543,00,001,25620,618,68,255XX0002,35408.1311397206,19290.1311397206,,0,0,2023,255XX
3,3561421,S160004084,1106533,00,001,25620,202,56,255XX0003,80172.7395345397,80038.7395345397,,0,0,2023,255XX
3,3561422,S160004087,1132935,00,001,25620,202,56,255XX0003,127320.3314902050,84036.3314902050,,0,0,2023,255XX
3,3561423,S233000068,1145838,00,001,25620,618,68,255XX0002,28008.8578549834,27302.8578549834,,0,0,2023,255XX
3,3561424,S213000122,1164946,00,001,25999,618,68,255XX0002,29429.8583542851,29429.8583542851,,0,0,2023,255XX
3,3561425,S223000602,1203736,00,001,25620,82,82,255XX0004,285709.5350705360,285709.5350705360,,0,0,2023,255XX
3,3561426,S180005056,1238922,00,001,25620,618,68,255XX0002,28539.9377275060,1512.9377275060,,0,0,2023,255XX
3,3561427,S233000077,1261262,00,001,25500,618,68,255XX0002,23397.3652657611,22359.3652657611,,0,0,2023,255XX
3,3561428,S233000078,1262021,00,001,25620,889,29,255XX0001,8208.8005142768,8208.8005142768,,0,0,2023,255XX
3,3561429,S203000079,1269943,00,001,25620,889,29,255XX0001,19157.1335310809,19157.1335310809,,0,0,2023,255XX
3,3561430,S140009057,1322031,00,001,25610,82,82,255XX0004,350995.2767065200,35744.2767065200,,0,0,2023,255XX
3,3561431,S203000083,1330919,00,001,25620,202,56,255XX0003,132826.3278687440,132484.3278687440,,0,0,2023,255XX
3,3561432,S140009657,1332055,00,001,25500,82,82,255XX0004,413627.3210832700,303841.3210832700,,0,0,2023,255XX
3,3561433,S170004063,1348978,00,001,25620,202,56,255XX0003,160534.4693820310,152175.4693820310,,0,0,2023,255XX
3,3561434,S203000085,1368448,00,001,25620,202,56,255XX0003,89431.0403738996,72912.0403738996,,0,0,2023,255XX
3,3561435,S233000088,1396910,00,001,25620,618,68,255XX0002,68440.5407549931,67419.5407549931,,0,0,2023,255XX
3,3561436,S140009273,153783,00,001,25930,82,82,255XX0004,320476.8585772440,160649.8585772440,,0,0,2023,255XX
3,3561437,S140009079,165514,00,001,25620,82,82,255XX0004,1341659.6475041700,1196570.6475041700,,0,0,2023,255XX
3,3561438,S223000192,166017,00,001,25999,889,29,255XX0001,20812.4713365175,14355.4713365175,,0,0,2023,255XX
3,3561439,S160004007,166405,00,001,25720,202,56,255XX0003,175787.1782006590,121196.1782006590,,0,0,2023,255XX
3,3561440,S140009241,168930,00,001,25730,13,13,255XX0006,6819554.4668791800,605255.4668791820,,0,1,2023,255XX
3,3561441,S140009124,170274,00,001,25620,202,56,255XX0003,116094.8948455870,101876.8948455870,,0,0,2023,255XX
3,3561442,S223000211,173922,00,001,25620,202,56,255XX0003,164994.5573980070,114854.5573980070,,0,0,2023,255XX
3,3561443,S193000012,178103,00,001,25999,618,68,255XX0002,50949.9666495070,49116.9666495070,,0,0,2023,255XX
3,3561444,S140009048,183947,00,001,25610,82,82,255XX0004,280333.9301574100,250476.9301574100,,0,0,2023,255XX
3,3561445,S140009042,184036,00,001,25500,82,82,255XX0004,282410.5176208530,279678.5176208530,,0,0,2023,255XX
3,3561446,S140009087,196154,00,001,25620,82,82,255XX0004,391736.6843974730,264986.6843974730,,0,0,2023,255XX
3,3561447,S140006311,203711,00,001,25620,13,13,255XX0006,2129591.1489168700,1706703.1489168700,,0,0,2023,255XX
3,3428421,,1198357,00,002,13922,57,5,139000002,27100.4808428954,15844.4808428954,0,1,,2023,13900
3,3428422,,1198977,00,002,25610,889,29,255XX0001,15003.8910780672,14070.8910780672,0,1,,2023,255XX
3,3428423,,1199587,00,002,32120,210,5,321XX0001,1697.0199289762,1697.0199289762,0,1,,2023,321XX
3,3428424,,1199678,00,002,31012,184,6,310000001,19645.1179032589,19645.1179032589,0,1,,2023,31000
3,3428425,,1199801,00,002,18140,127,5,180000002,21918.7039225351,21918.7039225351,0,1,,2023,18000
3,3428426,,1200641,00,002,25620,889,29,255XX0001,15934.0160274457,15934.0160274457,0,1,,2023,255XX
3,3428427,,1200757,00,002,32501,21,5,325000003,76778.0038116582,12978.0038116582,0,1,,2023,32500
3,3428428,,1203587,00,002,28990,164,122,280000002,206019.6634983310,67792.6634983309,0,1,,2023,28000
3,3428429,,1204890,00,002,33120,416,15,330000002,12833.0248639802,12632.0248639802,0,1,,2023,33000
3,3428430,,1205921,00,002,25730,889,29,255XX0001,9599.8448303782,9332.8448303782,0,1,,2023,255XX
3,3428431,,1206622,00,002,14190,48,5,140000002,2482.0881067069,2426.0881067069,0,1,,2023,14000
3,3428432,,1206655,00,002,25999,889,29,255XX0001,18158.0181813661,18067.0181813661,0,1,,2023,255XX
3,3428433,,1206820,00,002,16240,189,5,162000001,17443.1483129523,17437.1483129523,0,1,,2023,16200
3,3428434,,1209568,00,002,18122,274,5,180000001,7314.6505964851,7314.6505964851,0,1,,2023,18000
3,3428435,,1210277,00,002,18122,274,5,180000001,5652.0361691438,5652.0361691438,0,1,,2023,18000
3,3428436,,1210723,00,002,23190,60,7,230000001,52178.3595000016,36047.3595000016,0,1,,2023,23000
3,3428437,,1212539,00,002,18200,274,5,180000001,3561.1295212173,2380.1295212173,0,1,,2023,18000
3,3428438,,1213396,00,002,33110,1019,15,330000001,2512.7381075081,2047.7381075081,0,1,,2023,33000
3,3428439,,1215607,00,002,25620,618,68,255XX0002,33079.8643226072,27377.8643226072,0,1,,2023,255XX
3,3428440,,1220011,00,002,16239,189,5,162000001,11979.5733368833,11979.5733368833,0,1,,2023,16200
3,3428441,,1220045,00,002,10710,203,21,100000001,38225.8411668508,38225.8411668508,0,1,,2023,10000
3,3428442,,1220144,00,002,32120,210,5,321XX0001,1558.6002035563,1558.6002035563,0,1,,2023,321XX
3,3428443,,1220672,00,002,22210,139,12,220000001,53928.5968499009,47415.5968499009,0,1,,2023,22000
3,3428444,,1221134,00,002,33120,1019,15,330000001,3394.0671247070,2220.0671247070,0,1,,2023,33000
3,3428445,,1221654,00,002,25110,71,7,251XX0002,54127.3367948086,52143.3367948086,0,1,,2023,251XX
3,3428446,,1221969,00,002,25620,618,68,255XX0002,51283.1028610338,28969.1028610338,0,1,,2023,255XX
3,3428447,,1222553,00,002,13300,35,5,131XX0001,1887.8879955558,1887.8879955558,0,1,,2023,131XX
3,3428448,,1222694,00,002,33120,416,15,330000002,11294.6571123464,10685.6571123464,0,1,,2023,33000
3,3428449,,1223569,00,002,22190,109,21,220000002,95232.8140655504,66415.8140655504,0,1,,2023,22000
3,3428450,,1224989,00,002,33120,416,15,330000002,11993.6885430615,5005.6885430615,0,1,,2023,33000
3,3428451,,1226851,00,002,32990,29,5,321XX0004,34874.9993863305,34684.9993863305,0,1,,2023,321XX
3,3428452,,1227305,00,002,25620,889,29,255XX0001,12975.9535676569,12975.9535676569,0,1,,2023,255XX
3,3428453,,1227677,00,002,25290,71,7,251XX0002,79840.7761650047,79043.7761650047,0,1,,2023,251XX
3,3428454,,1228428,00,002,25620,618,68,255XX0002,27683.4572208979,27588.4572208979,0,1,,2023,255XX
3,3428455,,1230028,00,002,22290,139,12,220000001,23794.3872666036,20153.3872666036,0,1,,2023,22000
3,3428456,,1230812,00,002,25610,618,68,255XX0002,26292.7806260157,26292.7806260157,0,1,,2023,255XX
3,3428457,,1233766,00,002,32990,61,5,321XX0003,16961.1511689199,5664.1511689199,0,1,,2023,321XX
3,3428458,,1234517,00,002,18122,29,7,180000004,122166.7574979470,70994.7574979475,0,1,,2023,18000
3,3428459,,1234541,00,002,18122,127,5,180000002,14509.3084589593,14509.3084589593,0,1,,2023,18000
3,3428460,,1234772,00,002,25500,889,29,255XX0001,9893.2194295255,9893.2194295255,0,1,,2023,255XX
3,3428461,,1237379,00,002,25110,150,10,251XX0001,36124.3506641937,22725.3506641937,0,1,,2023,251XX
3,3428462,,1239649,00,002,18122,274,5,180000001,6846.4847660239,6815.4847660239,0,1,,2023,18000
3,3428463,,1240910,00,002,25620,889,29,255XX0001,9115.8323454552,9115.8323454552,0,1,,2023,255XX
3,3428464,,1241611,00,002,14130,186,5,140000001,2184.8605816199,2184.8605816199,0,1,,2023,14000
3,3428465,,1242635,00,002,25999,889,29,255XX0001,10924.6153030137,10924.6153030137,0,1,,2023,255XX
3,3428466,,1243690,00,002,33110,181,17,330000003,32158.2677772215,32158.2677772215,0,1,,2023,33000
3,3428467,,1244680,00,002,25730,889,29,255XX0001,12599.2714839785,11880.2714839785,0,1,,2023,255XX
3,3428468,,1246362,00,002,13922,87,5,139000001,6122.2930617260,6063.2930617260,0,1,,2023,13900
3,3428469,,1248913,00,002,10410,129,57,100000002,149657.6132844020,117661.6132844020,0,1,,2023,10000
3,3428470,,1249242,00,002,31090,93,7,310000002,51088.3302630224,2793.3302630224,0,1,,2023,31000
3,3428471,,1249366,00,002,26120,26,5,261000002,36623.9687888515,35901.9687888515,0,1,,2023,26100
3,3428472,,1250042,00,002,22210,139,12,220000001,26871.9070944727,26760.9070944727,0,1,,2023,22000
3,3428473,,1250943,00,002,32990,29,5,321XX0004,84022.4661350295,5413.4661350295,0,1,,2023,321XX
3,3428474,,1250984,00,002,28300,173,28,280000001,91413.8740852707,38009.8740852707,0,1,,2023,28000
3,3428475,,1251370,00,002,25620,618,68,255XX0002,28245.3030142828,20114.3030142828,0,1,,2023,255XX
3,3428476,,1252147,00,002,25620,618,68,255XX0002,30026.6990198274,30026.6990198274,0,1,,2023,255XX
3,3428477,,1254747,00,002,33110,181,17,330000003,29216.9904372381,22301.9904372381,0,1,,2023,33000
3,3428478,,1254762,00,002,25999,889,29,255XX0001,8731.9945545880,8731.9945545880,0,1,,2023,255XX
3,3428479,,1257872,00,002,25620,618,68,255XX0002,23842.2698043206,14759.2698043206,0,1,,2023,255XX
3,3428480,,1259316,00,002,18122,274,5,180000001,3278.5928001156,3278.5928001156,0,1,,2023,18000
3,3428481,,1261593,00,002,31022,93,7,310000002,27542.1461790786,27542.1461790786,0,1,,2023,31000
3,3428482,,1261684,00,002,25620,202,56,255XX0003,135243.3544681350,133515.3544681350,0,1,,2023,255XX
3,3428483,,1263243,00,002,25610,889,29,255XX0001,10099.6124904401,10099.6124904401,0,1,,2023,255XX
3,3428484,,1263516,00,002,25120,71,7,251XX0002,49125.0056259403,49093.0056259403,0,1,,2023,251XX
3,3428485,,1263847,00,002,32990,175,5,321XX0002,8574.7068649371,7575.7068649371,0,1,,2023,321XX
3,3428486,,1264480,00,002,33120,416,15,330000002,16413.9033515141,16406.9033515141,0,1,,2023,33000
3,3428487,,1264936,00,002,22110,139,12,220000001,27044.1476328525,20224.1476328525,0,1,,2023,22000
3,3428488,,1265123,00,002,16240,189,5,162000001,21125.9403551141,19998.9403551141,0,1,,2023,16200
3,3428489,,1265388,00,002,18122,62,5,180000003,48406.1639357872,47880.1639357872,0,1,,2023,18000
3,3428490,,1266295,00,002,28920,173,28,280000001,126967.7567269330,18538.7567269337,0,1,,2023,28000
3,3428491,,1267012,00,002,33120,416,15,330000002,9476.6573279225,9476.6573279225,0,1,,2023,33000
3,3428492,,1267343,00,002,17220,36,13,172000001,153887.2204930800,80665.2204930805,0,1,,2023,17200
3,3428493,,1267350,00,002,33110,416,15,330000002,14562.1008172796,14562.1008172796,0,1,,2023,33000
3,3428494,,1267590,00,002,32990,61,5,321XX0003,22011.0238056480,21901.0238056480,0,1,,2023,321XX
3,3428495,,1267616,00,002,25620,618,68,255XX0002,48061.4595992346,47984.4595992346,0,1,,2023,255XX
3,3428496,,1268325,00,002,33120,181,17,330000003,63014.5942444906,63014.5942444906,0,1,,2023,33000
3,3428497,,1268382,00,002,31090,93,7,310000002,29588.0258008287,27566.0258008287,0,1,,2023,31000
3,3428498,,1270925,00,002,33120,416,15,330000002,17441.3079084031,17133.3079084031,0,1,,2023,33000
3,3428499,,1271014,00,002,33120,1019,15,330000001,6725.9251128544,6725.9251128544,0,1,,2023,33000
3,3428500,,1271121,00,002,16232,191,27,162000002,70452.3606433016,69722.3606433016,0,1,,2023,16200
3,3428501,,1273275,00,002,25999,889,29,255XX0001,18890.4061385002,18747.4061385002,0,1,,2023,255XX
3,3428502,,1273507,00,002,33120,181,17,330000003,50864.7274839751,35331.7274839751,0,1,,2023,33000
3,3428503,,1273580,00,002,18122,274,5,180000001,4754.6881963316,4754.6881963316,0,1,,2023,18000
3,3428504,,1273697,00,002,25620,618,68,255XX0002,31637.4267981483,29262.4267981483,0,1,,2023,255XX
3,3428505,,1274455,00,002,33120,1019,15,330000001,8512.5961369199,8512.5961369199,0,1,,2023,33000
3,3428506,,1274737,00,002,22290,109,21,220000002,62420.6646084991,57380.6646084991,0,1,,2023,22000
3,3428507,,1274844,00,002,18122,127,5,180000002,19250.3933036467,18358.3933036467,0,1,,2023,18000
3,3428508,,1276831,00,002,33200,1019,15,330000001,8719.9174952270,8719.9174952270,0,1,,2023,33000
3,3428509,,1277284,00,002,33120,1019,15,330000001,3670.0253756593,3670.0253756593,0,1,,2023,33000
3,3428510,,1277433,00,002,25620,889,29,255XX0001,9305.6694652774,9231.6694652774,0,1,,2023,255XX
3,3428511,,1277599,00,002,27330,64,9,271XX0001,87573.4154592689,87573.4154592689,0,1,,2023,271XX
3,3428512,,1279108,00,002,33150,416,15,330000002,12433.4687920069,12252.4687920069,0,1,,2023,33000
3,3428513,,1279413,00,002,25110,71,7,251XX0002,52312.3784988527,52254.3784988527,0,1,,2023,251XX
3,3428514,,1280205,00,002,13990,57,5,139000002,30504.3388579537,30486.3388579537,0,1,,2023,13900
3,3428515,,1280734,00,002,33120,1019,15,330000001,2356.4300097608,2356.4300097608,0,1,,2023,33000
3,3428516,,1281328,00,002,25730,618,68,255XX0002,28984.1398090605,26929.1398090605,0,1,,2023,255XX
3,3428517,,1281336,00,002,26600,21,13,265XX0002,126996.8362792990,1033.8362792993,0,1,,2023,265XX
3,3428518,,1281831,00,002,33120,1019,15,330000001,2470.3239444397,2470.3239444397,0,1,,2023,33000
3,3428519,,1282169,00,002,18122,127,5,180000002,16212.0866526770,14049.0866526770,0,1,,2023,18000
3,3428520,,1282896,00,002,33120,1019,15,330000001,6618.5343846411,6618.5343846411,0,1,,2023,33000
3,3428521,,1283258,00,002,25730,889,29,255XX0001,17945.1779347280,13275.1779347280,0,1,,2023,255XX
3,3428522,,1284983,00,002,10200,129,57,100000002,83636.9557943155,67279.9557943155,0,1,,2023,10000
3,3428523,,1285006,00,002,25620,202,56,255XX0003,181001.4801328070,181001.4801328070,0,1,,2023,255XX
3,3428524,,1285147,00,002,18122,127,5,180000002,11196.5869110504,11183.5869110504,0,1,,2023,18000
3,3428525,,1285360,00,002,33120,416,15,330000002,9584.3326352295,9584.3326352295,0,1,,2023,33000
3,3428526,,1287267,00,002,16239,191,27,162000002,23898.1254418757,23898.1254418757,0,1,,2023,16200
3,3428527,,1289594,00,002,08120,36,5,080000001,12663.3388519662,12663.3388519662,0,1,,2023,08000
3,3428528,,1292101,00,002,25620,889,29,255XX0001,18427.0871364711,18258.0871364711,0,1,,2023,255XX
3,3428529,,1293950,00,002,33120,1019,15,330000001,8142.9009785494,8142.9009785494,0,1,,2023,33000
3,3428530,,1298819,00,002,33120,1019,15,330000001,5674.2150706695,5438.2150706695,0,1,,2023,33000
3,3428531,,1299742,00,002,18122,274,5,180000001,3746.6658092171,3746.6658092171,0,1,,2023,18000
3,3428532,,1299866,00,002,25110,64,16,251XX0003,182135.1076716370,181832.1076716370,0,1,,2023,251XX
3,3428533,,1300151,00,002,22230,139,12,220000001,29088.7338589517,29076.7338589517,0,1,,2023,22000
3,3428534,,1301092,00,002,18130,127,5,180000002,12098.8784702727,11503.8784702727,0,1,,2023,18000
3,3428535,,1301316,00,002,13922,87,5,139000001,4675.8852861759,4675.8852861759,0,1,,2023,13900
3,3428536,,1301332,00,002,22220,109,21,220000002,80218.3638410886,36828.3638410886,0,1,,2023,22000
3,3428537,,1301522,00,002,18122,127,5,180000002,11254.3900475349,10784.3900475349,0,1,,2023,18000
3,3428538,,1302454,00,002,33150,1019,15,330000001,7817.0420742991,7817.0420742991,0,1,,2023,33000
3,3428539,,1302801,00,002,32120,210,5,321XX0001,1305.1132806089,1305.1132806089,0,1,,2023,321XX
3,3428540,,1303007,00,002,33120,1019,15,330000001,2252.5717483093,2252.5717483093,0,1,,2023,33000
3,3428541,,1304757,00,002,33160,1019,15,330000001,3951.1743057798,3257.1743057798,0,1,,2023,33000
3,3428542,,1306224,00,002,25620,889,29,255XX0001,9374.4178621379,9374.4178621379,0,1,,2023,255XX
3,3428543,,1307081,00,002,25110,71,7,251XX0002,67822.2554864710,63781.2554864711,0,1,,2023,251XX
3,3428544,,1308642,00,002,22290,139,12,220000001,41519.7429857049,25301.7429857049,0,1,,2023,22000
